Mean TemperatureC,MeanDew PointC, Mean Humidity, Mean Sea Level PressurehPa, Mean VisibilityKm, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,WindDirDegrees,Precipitationmm, CloudCover
4.0,-5.0,54.0,1013,10.0,19,66.0,342,0.0,2.0
5.0,-7.0,46.0,1019,10.0,18,,347,0.0,3.0
7.0,-1.0,55.0,1016,10.0,5,32.0,343,0.0,4.0
8.0,-1.0,56.0,1013,10.0,6,,21,0.0,1.0
7.0,-1.0,55.0,1010,10.0,8,26.0,68,0.0,3.0
8.0,1.0,59.0,1010,10.0,6,,262,0.0,4.0
9.0,6.0,83.0,1011,9.0,10,,85,0.0,5.0
7.0,2.0,71.0,1012,9.0,6,,19,0.0,5.0
9.0,2.0,61.0,1017,10.0,14,,12,0.0,3.0
8.0,1.0,58.0,1017,10.0,8,47.0,239,0.0,5.0
9.0,4.0,71.0,1011,10.0,16,50.0,242,0.0,5.0
8.0,3.0,73.0,1009,10.0,8,,94,0.0,6.0
7.0,4.0,78.0,1012,9.0,6,37.0,149,0.0,6.0
7.0,2.0,74.0,1014,7.0,6,35.0,262,0.0,2.0
8.0,2.0,73.0,1011,9.0,10,47.0,11,0.0,5.0
4.0,-3.0,58.0,1012,10.0,13,37.0,42,0.0,5.0
10.0,4.0,76.0,1015,10.0,16,48.0,41,0.0,6.0
8.0,4.0,81.0,1017,9.0,8,29.0,72,0.0,5.0
9.0,4.0,76.0,1019,10.0,6,,355,0.0,5.0
10.0,6.0,76.0,1017,10.0,8,,358,0.0,4.0
13.0,8.0,75.0,1018,10.0,3,,61,0.0,5.0
13.0,7.0,72.0,1017,10.0,5,,116,0.0,4.0
12.0,8.0,79.0,1014,10.0,6,,4,0.0,6.0
13.0,8.0,76.0,1014,10.0,6,,29,0.0,4.0
12.0,7.0,71.0,1019,10.0,6,,37,0.0,3.0
13.0,7.0,67.0,1020,10.0,6,29.0,19,0.0,3.0
14.0,7.0,67.0,1020,10.0,8,37.0,27,0.0,3.0
14.0,8.0,73.0,1019,10.0,6,,8,0.0,4.0
13.0,7.0,65.0,1017,10.0,5,,47,0.0,2.0
16.0,5.0,53.0,1016,10.0,5,,155,0.0,2.0
16.0,7.0,61.0,1015,10.0,6,,351,0.0,4.0
14.0,7.0,58.0,1017,10.0,6,34.0,74,0.0,2.0
14.0,6.0,57.0,1020,10.0,8,37.0,87,0.0,1.0
16.0,7.0,56.0,1023,10.0,3,,358,0.0,1.0
17.0,5.0,49.0,1020,10.0,6,34.0,233,0.0,1.0
13.0,9.0,76.0,1014,9.0,6,64.0,130,0.0,6.0
11.0,9.0,86.0,1013,9.0,6,34.0,170,0.0,5.0
13.0,8.0,79.0,1016,10.0,6,50.0,45,0.0,5.0
12.0,7.0,77.0,1017,10.0,6,35.0,352,0.0,5.0
13.0,8.0,74.0,1016,10.0,5,24.0,26,0.0,4.0
12.0,7.0,73.0,1012,10.0,11,47.0,243,0.0,5.0
10.0,1.0,55.0,1011,10.0,16,45.0,263,0.0,4.0
10.0,7.0,82.0,1008,10.0,13,,161,0.0,5.0
12.0,7.0,77.0,1008,10.0,6,,138,0.0,6.0
13.0,5.0,64.0,1011,10.0,10,40.0,352,0.0,3.0
12.0,3.0,57.0,1017,10.0,14,72.0,360,0.0,2.0
14.0,3.0,49.0,1022,10.0,16,32.0,7,0.0,1.0
16.0,4.0,48.0,1026,10.0,8,35.0,11,0.0,1.0
17.0,4.0,45.0,1028,10.0,5,45.0,251,0.0,1.0
18.0,5.0,45.0,1027,10.0,6,42.0,276,0.0,1.0
18.0,7.0,48.0,1022,10.0,10,60.0,259,0.0,1.0
17.0,3.0,41.0,1019,,11,50.0,213,0.0,
16.0,6.0,50.0,1017,10.0,8,37.0,194,0.0,5.0
17.0,6.0,48.0,1014,10.0,18,61.0,213,0.0,3.0
13.0,1.0,43.0,1019,10.0,19,39.0,294,0.0,2.0
13.0,2.0,49.0,1024,10.0,6,,23,0.0,1.0
17.0,3.0,42.0,1023,,6,,11,0.0,
18.0,8.0,51.0,1023,,10,,19,0.0,
22.0,11.0,49.0,1017,10.0,10,,13,0.0,3.0
23.0,11.0,50.0,1011,10.0,8,34.0,353,0.0,3.0
19.0,11.0,67.0,1009,10.0,10,80.0,342,0.0,5.0
17.0,11.0,70.0,1011,10.0,8,,139,0.0,5.0
18.0,12.0,69.0,1013,10.0,10,,57,0.0,6.0
16.0,13.0,84.0,1015,10.0,10,,32,0.0,6.0
13.0,11.0,88.0,1013,9.0,8,34.0,11,0.0,5.0
11.0,10.0,91.0,1012,8.0,5,,275,0.0,6.0
13.0,10.0,82.0,1010,8.0,6,,203,0.0,5.0
16.0,8.0,65.0,1011,10.0,11,52.0,270,0.0,4.0
13.0,2.0,48.0,1015,10.0,14,37.0,321,0.0,2.0
14.0,5.0,52.0,1017,10.0,8,35.0,251,0.0,1.0
17.0,8.0,56.0,1015,10.0,13,52.0,253,0.0,2.0
17.0,6.0,48.0,1016,10.0,21,34.0,270,0.0,4.0
16.0,4.0,48.0,1021,10.0,11,,22,0.0,2.0
17.0,7.0,49.0,1023,10.0,14,,5,0.0,3.0
19.0,7.0,49.0,1019,10.0,8,40.0,27,0.0,6.0
20.0,7.0,47.0,1017,10.0,11,,352,0.0,2.0
17.0,7.0,51.0,1014,10.0,13,,27,0.0,2.0
18.0,7.0,48.0,1012,10.0,6,,22,0.0,1.0
20.0,8.0,47.0,1013,10.0,6,34.0,2,0.0,1.0
22.0,11.0,50.0,1017,10.0,6,39.0,275,0.0,4.0
23.0,12.0,52.0,1016,10.0,8,48.0,166,0.0,6.0
19.0,11.0,61.0,1017,9.0,11,47.0,231,0.0,5.0
18.0,8.0,52.0,1017,10.0,8,35.0,16,0.0,2.0
20.0,9.0,50.0,1014,10.0,8,47.0,260,0.0,2.0
19.0,8.0,47.0,1011,10.0,14,53.0,243,0.0,3.0
18.0,11.0,64.0,1011,10.0,19,63.0,207,0.0,6.0
19.0,11.0,65.0,1014,10.0,18,63.0,227,0.0,4.0
18.0,15.0,84.0,1014,10.0,14,47.0,201,0.0,6.0
18.0,14.0,80.0,1013,10.0,13,45.0,203,0.0,6.0
19.0,13.0,68.0,1013,10.0,5,29.0,209,0.0,2.0
19.0,10.0,58.0,1013,10.0,10,55.0,228,0.0,4.0
17.0,9.0,61.0,1017,10.0,13,48.0,213,0.0,4.0
17.0,6.0,51.0,1019,10.0,6,39.0,291,0.0,3.0
17.0,4.0,45.0,1019,10.0,5,,326,0.0,1.0
21.0,6.0,41.0,1017,10.0,8,26.0,320,0.0,1.0
23.0,10.0,46.0,1015,10.0,10,52.0,211,0.0,1.0
22.0,8.0,40.0,1015,10.0,14,47.0,261,0.0,2.0
20.0,6.0,40.0,1016,10.0,11,,1,0.0,1.0
20.0,5.0,38.0,1015,10.0,10,,20,0.0,1.0
22.0,7.0,40.0,1016,10.0,10,42.0,278,0.0,2.0
22.0,3.0,31.0,1018,,10,53.0,228,0.0,
23.0,4.0,30.0,1017,10.0,10,52.0,291,0.0,1.0
21.0,7.0,37.0,1014,10.0,11,60.0,285,0.0,2.0
21.0,6.0,39.0,1016,,8,32.0,215,0.0,
22.0,9.0,42.0,1017,10.0,13,42.0,296,0.0,3.0
24.0,9.0,43.0,1019,10.0,18,,11,0.0,2.0
22.0,1.0,29.0,1023,,14,37.0,36,0.0,
24.0,6.0,31.0,1020,10.0,8,,1,0.0,1.0
27.0,8.0,31.0,1017,10.0,8,29.0,136,0.0,4.0
26.0,8.0,37.0,1017,10.0,10,60.0,288,0.0,3.0
21.0,6.0,40.0,1020,10.0,13,48.0,19,0.0,1.0
20.0,4.0,36.0,1023,,11,,23,0.0,
22.0,7.0,37.0,1021,10.0,5,32.0,32,0.0,1.0
24.0,8.0,35.0,1020,10.0,10,34.0,350,0.0,2.0
26.0,8.0,34.0,1017,10.0,8,42.0,207,0.0,1.0
27.0,7.0,30.0,1016,10.0,11,48.0,150,0.0,1.0
26.0,7.0,33.0,1015,10.0,14,48.0,177,0.0,4.0
23.0,7.0,37.0,1016,10.0,16,53.0,219,0.0,4.0
23.0,8.0,40.0,1018,10.0,10,52.0,265,0.0,3.0
23.0,4.0,30.0,1017,10.0,11,45.0,269,0.0,1.0
21.0,2.0,27.0,1016,10.0,14,60.0,237,0.0,1.0
21.0,3.0,32.0,1016,10.0,10,32.0,358,0.0,1.0
21.0,4.0,32.0,1015,10.0,10,48.0,258,0.0,1.0
22.0,4.0,34.0,1015,,11,53.0,246,0.0,
22.0,8.0,40.0,1011,10.0,18,71.0,219,0.0,1.0
22.0,4.0,32.0,1016,,10,,3,0.0,
23.0,4.0,32.0,1017,,6,42.0,245,0.0,
25.0,3.0,25.0,1017,,8,47.0,264,0.0,
26.0,3.0,23.0,1018,,6,42.0,271,0.0,
28.0,5.0,23.0,1020,10.0,6,,359,0.0,1.0
28.0,9.0,30.0,1020,10.0,14,39.0,5,0.0,2.0
28.0,3.0,22.0,1017,10.0,11,34.0,340,0.0,1.0
27.0,4.0,25.0,1015,,11,53.0,262,0.0,
29.0,2.0,19.0,1013,,13,53.0,202,0.0,
24.0,4.0,27.0,1015,10.0,8,40.0,320,0.0,1.0
27.0,7.0,31.0,1019,,11,40.0,344,0.0,
28.0,6.0,28.0,1020,,5,37.0,246,0.0,
28.0,8.0,31.0,1016,10.0,10,61.0,349,0.0,4.0
24.0,13.0,54.0,1013,10.0,14,42.0,222,0.0,4.0
23.0,11.0,49.0,1013,10.0,10,45.0,5,0.0,2.0
21.0,5.0,39.0,1016,10.0,16,45.0,39,0.0,2.0
22.0,3.0,31.0,1016,,10,32.0,357,0.0,
23.0,3.0,28.0,1015,10.0,10,27.0,332,0.0,3.0
22.0,1.0,23.0,1013,10.0,8,61.0,257,0.0,1.0
22.0,3.0,28.0,1012,10.0,8,39.0,218,0.0,2.0
23.0,7.0,38.0,1014,10.0,10,42.0,226,0.0,1.0
23.0,6.0,31.0,1016,,13,52.0,208,0.0,
23.0,7.0,35.0,1014,10.0,13,61.0,229,0.0,1.0
22.0,7.0,39.0,1017,10.0,10,,11,0.0,1.0
22.0,8.0,43.0,1020,10.0,16,48.0,358,0.0,3.0
24.0,6.0,32.0,1017,10.0,8,35.0,321,0.0,3.0
22.0,2.0,27.0,1015,,8,,18,0.0,
20.0,4.0,37.0,1015,,14,29.0,31,0.0,
19.0,3.0,35.0,1012,10.0,18,45.0,8,0.0,2.0
16.0,4.0,44.0,1015,10.0,13,,8,0.0,4.0
18.0,7.0,47.0,1017,10.0,11,29.0,37,0.0,4.0
20.0,10.0,58.0,1019,10.0,13,,22,0.0,5.0
22.0,13.0,66.0,1019,10.0,11,64.0,29,0.0,6.0
26.0,12.0,49.0,1020,10.0,21,61.0,116,0.0,3.0
27.0,8.0,35.0,1019,10.0,13,40.0,52,0.0,4.0
27.0,9.0,33.0,1015,10.0,6,48.0,263,0.0,1.0
23.0,7.0,35.0,1012,10.0,13,52.0,203,0.0,1.0
21.0,6.0,41.0,1017,10.0,13,,32,0.0,1.0
19.0,2.0,34.0,1021,,14,39.0,35,0.0,
21.0,6.0,37.0,1020,10.0,8,42.0,9,0.0,1.0
23.0,6.0,35.0,1019,,6,27.0,10,0.0,
24.0,6.0,31.0,1017,10.0,6,29.0,358,0.0,1.0
22.0,4.0,32.0,1019,,11,48.0,34,0.0,
22.0,2.0,29.0,1020,,11,37.0,30,0.0,
22.0,7.0,38.0,1021,,6,24.0,78,0.0,
23.0,2.0,25.0,1020,,10,37.0,14,0.0,
22.0,5.0,34.0,1018,10.0,8,35.0,310,0.0,1.0
22.0,7.0,37.0,1017,10.0,5,26.0,244,0.0,6.0
23.0,7.0,37.0,1017,10.0,10,24.0,171,0.0,5.0
22.0,7.0,40.0,1018,10.0,5,26.0,29,0.0,2.0
21.0,7.0,42.0,1017,9.0,6,26.0,137,0.0,6.0
21.0,12.0,57.0,1018,10.0,6,27.0,161,0.0,4.0
19.0,13.0,65.0,1020,10.0,6,,108,0.0,3.0
20.0,11.0,59.0,1022,10.0,5,39.0,50,0.0,2.0
20.0,11.0,53.0,1020,10.0,6,37.0,157,0.0,2.0
20.0,10.0,53.0,1017,10.0,8,58.0,250,0.0,2.0
20.0,8.0,49.0,1018,10.0,8,26.0,35,0.0,2.0
20.0,7.0,46.0,1021,10.0,13,29.0,13,0.0,4.0
20.0,9.0,51.0,1022,10.0,8,,95,0.0,2.0
20.0,13.0,64.0,1021,10.0,6,40.0,122,0.0,4.0
19.0,12.0,67.0,1021,10.0,6,29.0,344,0.0,3.0
20.0,12.0,62.0,1022,10.0,8,,325,0.0,4.0
20.0,9.0,54.0,1021,10.0,6,39.0,301,0.0,2.0
19.0,7.0,48.0,1018,10.0,6,27.0,336,0.0,1.0
16.0,2.0,44.0,1019,10.0,16,37.0,40,0.0,1.0
13.0,1.0,44.0,1015,10.0,10,,33,0.0,1.0
13.0,-1.0,42.0,1014,,8,,326,0.0,
14.0,7.0,54.0,1016,10.0,10,52.0,269,0.0,5.0
17.0,9.0,65.0,1020,10.0,6,47.0,212,0.0,4.0
18.0,12.0,71.0,1021,10.0,8,48.0,180,0.0,6.0
17.0,13.0,76.0,1019,10.0,6,35.0,329,0.0,5.0
17.0,13.0,87.0,1014,8.0,10,35.0,181,0.0,5.0
16.0,11.0,80.0,1018,9.0,3,,29,0.0,4.0
16.0,12.0,79.0,1019,9.0,3,,142,0.0,3.0
16.0,10.0,69.0,1020,10.0,5,29.0,248,0.0,1.0
17.0,10.0,68.0,1021,10.0,3,32.0,308,0.0,5.0
18.0,9.0,63.0,1023,10.0,5,,23,0.0,3.0
17.0,6.0,53.0,1026,10.0,13,32.0,34,0.0,1.0
14.0,7.0,61.0,1023,10.0,8,,346,0.0,1.0
14.0,4.0,51.0,1020,10.0,18,35.0,25,0.0,2.0
16.0,5.0,54.0,1020,10.0,10,,11,0.0,1.0
13.0,5.0,60.0,1020,,6,,323,0.0,
13.0,6.0,62.0,1019,10.0,6,34.0,327,0.0,1.0
13.0,7.0,63.0,1020,10.0,6,,11,0.0,1.0
16.0,8.0,65.0,1020,10.0,5,,10,0.0,2.0
16.0,7.0,61.0,1021,10.0,5,,346,0.0,2.0
14.0,6.0,57.0,1023,10.0,8,,30,0.0,1.0
14.0,6.0,61.0,1024,,5,,357,0.0,
14.0,3.0,53.0,1022,,5,29.0,343,0.0,
12.0,0.0,46.0,1022,10.0,6,,273,0.0,4.0
12.0,2.0,56.0,1019,,5,42.0,297,0.0,
13.0,7.0,66.0,1016,10.0,3,,71,0.0,5.0
13.0,10.0,85.0,1012,9.0,3,,277,0.0,6.0
11.0,2.0,58.0,1013,10.0,8,,14,0.0,4.0
9.0,2.0,61.0,1017,10.0,6,27.0,18,0.0,1.0
9.0,1.0,58.0,1023,10.0,10,27.0,26,0.0,2.0
12.0,3.0,58.0,1024,10.0,6,26.0,327,0.0,1.0
12.0,3.0,60.0,1020,10.0,8,,354,0.0,4.0
11.0,2.0,54.0,1021,10.0,19,52.0,2,0.0,2.0
12.0,-1.0,48.0,1021,10.0,14,42.0,17,0.0,2.0
10.0,-2.0,47.0,1025,,8,24.0,353,0.0,
10.0,-2.0,50.0,1025,,6,26.0,4,0.0,
10.0,1.0,58.0,1024,,5,,350,0.0,
10.0,1.0,59.0,1021,,5,35.0,315,0.0,
11.0,1.0,59.0,1023,,5,,345,0.0,
11.0,-2.0,49.0,1027,,5,,355,0.0,
10.0,-2.0,48.0,1028,,6,,331,0.0,
9.0,0.0,60.0,1025,9.0,5,,1,0.0,0.0
9.0,-1.0,57.0,1024,,6,,16,0.0,
9.0,-4.0,47.0,1027,,6,26.0,341,0.0,
8.0,-7.0,45.0,1025,,6,24.0,324,0.0,
9.0,-6.0,41.0,1020,10.0,5,23.0,333,0.0,3.0
11.0,-5.0,38.0,1019,,3,,353,0.0,
7.0,-2.0,55.0,1017,10.0,11,55.0,36,0.0,1.0
9.0,-1.0,52.0,1017,10.0,21,52.0,4,0.0,2.0
3.0,-12.0,44.0,1020,,6,,16,0.0,
2.0,-14.0,36.0,1021,,5,,360,0.0,
2.0,-12.0,40.0,1015,,5,37.0,25,0.0,
0.0,-5.0,68.0,1009,10.0,6,,348,0.0,7.0
8.0,9.0,93.0,1003,7.0,14,52.0,179,0.0,6.0
7.0,4.0,83.0,1010,10.0,11,47.0,208,0.0,4.0
6.0,2.0,83.0,1009,9.0,6,37.0,344,0.0,3.0
6.0,1.0,73.0,1014,10.0,6,,26,0.0,2.0
5.0,-1.0,66.0,1019,10.0,10,,47,0.0,1.0
6.0,-4.0,55.0,1022,,11,,21,0.0,
8.0,1.0,65.0,1021,,8,39.0,10,0.0,
7.0,-1.0,62.0,1020,,8,,14,0.0,
4.0,-1.0,68.0,1018,,8,,342,0.0,
3.0,-1.0,77.0,1017,8.0,5,,3,0.0,
4.0,-1.0,76.0,1019,9.0,5,,330,0.0,
3.0,1.0,83.0,1021,6.0,5,,350,0.0,6.0
6.0,3.0,86.0,1025,6.0,5,26.0,298,0.0,2.0
7.0,3.0,87.0,1024,4.0,5,,257,0.0,4.0
8.0,3.0,79.0,1026,4.0,5,,331,0.0,1.0
6.0,2.0,84.0,1028,6.0,5,,350,0.0,1.0
7.0,3.0,86.0,1030,5.0,3,,58,0.0,0.0
3.0,2.0,95.0,1027,2.0,3,,349,0.0,4.0
3.0,3.0,98.0,1025,2.0,5,29.0,155,0.0,6.0
9.0,4.0,74.0,1020,7.0,14,52.0,218,0.0,3.0
6.0,-1.0,62.0,1023,10.0,11,24.0,26,0.0,1.0
6.0,-3.0,61.0,1028,,6,,356,0.0,
3.0,-6.0,62.0,1027,,3,,349,0.0,
3.0,-7.0,59.0,1028,,5,,344,0.0,
1.0,-6.0,67.0,1027,,5,,345,0.0,
0.0,-6.0,74.0,1020,8.0,5,,15,0.0,0.0
1.0,-6.0,69.0,1023,10.0,8,,338,0.0,2.0
0.0,-5.0,74.0,1019,10.0,5,24.0,347,0.0,3.0
2.0,1.0,89.0,1020,9.0,3,,45,0.0,7.0
4.0,2.0,81.0,1026,10.0,8,,7,0.0,6.0
7.0,4.0,85.0,1021,9.0,10,,356,0.0,6.0
8.0,5.0,81.0,1017,10.0,11,,356,0.0,5.0
8.0,6.0,86.0,1020,10.0,8,,350,0.0,6.0
9.0,4.0,74.0,1023,10.0,10,,354,0.0,4.0
6.0,2.0,85.0,1026,10.0,5,,345,0.0,2.0
4.0,1.0,85.0,1026,10.0,5,,347,0.0,5.0
8.0,3.0,73.0,1026,10.0,8,,22,0.0,6.0
6.0,1.0,75.0,1031,10.0,8,,346,0.0,3.0
4.0,0.0,82.0,1030,,5,,349,0.0,
3.0,0.0,82.0,1030,7.0,5,32.0,7,0.0,
6.0,1.0,79.0,1028,5.0,3,,340,0.0,
3.0,-1.0,78.0,1025,8.0,5,,347,0.0,
1.0,-2.0,82.0,1022,10.0,5,34.0,344,0.0,4.0
6.0,3.0,89.0,1012,6.0,6,35.0,313,0.0,5.0
8.0,5.0,85.0,999,9.0,18,60.0,201,0.0,4.0
7.0,3.0,80.0,1009,10.0,5,,201,0.0,3.0
8.0,5.0,86.0,1021,10.0,5,27.0,159,0.0,5.0
11.0,9.0,88.0,1027,9.0,6,35.0,190,0.0,6.0
10.0,7.0,83.0,1027,10.0,6,,193,0.0,6.0
8.0,6.0,88.0,1023,8.0,5,,268,0.0,6.0
9.0,7.0,88.0,1022,4.0,5,,171,0.0,5.0
10.0,8.0,89.0,1022,6.0,6,34.0,178,0.0,6.0
8.0,5.0,83.0,1015,8.0,14,55.0,213,0.0,5.0
6.0,-1.0,68.0,1022,10.0,11,,194,0.0,1.0
3.0,0.0,81.0,1017,10.0,5,37.0,346,0.0,4.0
7.0,4.0,84.0,1015,8.0,8,40.0,244,0.0,4.0
5.0,4.0,91.0,1018,7.0,10,58.0,227,0.0,5.0
11.0,3.0,64.0,1015,10.0,29,72.0,254,0.0,3.0
7.0,3.0,67.0,1025,10.0,14,47.0,225,0.0,5.0
9.0,6.0,92.0,1031,3.0,6,,91,0.0,7.0
9.0,5.0,82.0,1031,9.0,5,,339,0.0,0.0
9.0,4.0,81.0,1030,9.0,5,,342,0.0,0.0
8.0,4.0,82.0,1030,8.0,5,,345,0.0,0.0
9.0,2.0,70.0,1030,8.0,5,26.0,343,0.0,0.0
9.0,2.0,67.0,1028,,3,24.0,292,0.0,
8.0,3.0,76.0,1029,10.0,6,37.0,341,0.0,1.0
7.0,3.0,77.0,1034,10.0,10,,355,0.0,5.0
7.0,1.0,75.0,1034,,6,,355,0.0,
7.0,1.0,70.0,1035,,5,26.0,330,0.0,
8.0,-2.0,63.0,1030,,5,,345,0.0,
7.0,-1.0,62.0,1027,,6,,330,0.0,
6.0,-1.0,66.0,1029,10.0,6,,348,0.0,5.0
6.0,-2.0,62.0,1027,10.0,8,,19,0.0,1.0
3.0,-1.0,73.0,1019,9.0,5,,352,0.0,6.0
6.0,2.0,78.0,1017,9.0,5,,41,0.0,4.0
7.0,5.0,86.0,1013,9.0,10,52.0,182,0.0,6.0
9.0,4.0,75.0,1017,10.0,14,47.0,231,0.0,5.0
6.0,2.0,86.0,1027,8.0,5,,344,0.0,3.0
8.0,3.0,80.0,1032,6.0,6,,347,0.0,
9.0,4.0,74.0,1031,,6,,336,0.0,
9.0,2.0,69.0,1029,,6,,351,0.0,
8.0,-1.0,60.0,1028,,6,,349,0.0,
7.0,-2.0,60.0,1027,,6,,348,0.0,
7.0,-3.0,58.0,1024,,6,,353,0.0,
6.0,-1.0,66.0,1025,10.0,6,,17,0.0,5.0
4.0,-1.0,65.0,1026,10.0,6,,76,0.0,5.0
8.0,2.0,65.0,1024,10.0,6,,16,0.0,7.0
10.0,5.0,73.0,1025,10.0,6,,333,0.0,6.0
8.0,3.0,73.0,1028,10.0,6,,74,0.0,3.0
6.0,2.0,76.0,1030,10.0,10,,60,0.0,6.0
7.0,6.0,90.0,1025,9.0,6,,14,0.0,6.0
10.0,9.0,92.0,1018,10.0,5,39.0,146,0.0,7.0
11.0,8.0,87.0,1021,9.0,3,,68,0.0,5.0
11.0,7.0,79.0,1027,10.0,3,,92,0.0,4.0
11.0,5.0,70.0,1029,10.0,5,29.0,82,0.0,2.0
9.0,3.0,65.0,1027,10.0,8,37.0,50,0.0,4.0
9.0,7.0,85.0,1023,9.0,6,,1,0.0,6.0
11.0,8.0,85.0,1023,8.0,3,,315,0.0,5.0
9.0,7.0,84.0,1023,6.0,5,32.0,8,0.0,2.0
11.0,7.0,76.0,1022,9.0,6,35.0,302,0.0,4.0
12.0,8.0,82.0,1022,10.0,5,,360,0.0,4.0
12.0,7.0,72.0,1027,10.0,5,,326,0.0,4.0
11.0,5.0,71.0,1026,,6,,334,0.0,
12.0,5.0,66.0,1022,,5,32.0,274,0.0,
12.0,5.0,67.0,1020,10.0,8,26.0,347,0.0,1.0
7.0,-2.0,49.0,1024,10.0,16,64.0,17,0.0,3.0
6.0,-6.0,46.0,1025,10.0,23,72.0,359,0.0,1.0
7.0,-6.0,45.0,1023,,23,39.0,2,0.0,
8.0,-6.0,44.0,1017,,8,42.0,307,0.0,
9.0,-2.0,48.0,1015,,5,,189,0.0,
8.0,-2.0,54.0,1012,10.0,11,48.0,291,0.0,2.0
9.0,2.0,65.0,1010,10.0,18,69.0,221,0.0,5.0
14.0,5.0,54.0,1017,10.0,19,58.0,272,0.0,2.0
12.0,6.0,64.0,1022,10.0,8,26.0,217,0.0,5.0
12.0,3.0,57.0,1021,,6,,320,0.0,
13.0,4.0,58.0,1017,10.0,6,32.0,307,0.0,6.0
14.0,5.0,55.0,1014,10.0,14,55.0,268,0.0,1.0
11.0,1.0,48.0,1019,,13,35.0,225,0.0,
11.0,2.0,54.0,1013,10.0,10,48.0,254,0.0,4.0
10.0,1.0,55.0,1011,10.0,14,35.0,263,0.0,4.0
8.0,-2.0,54.0,1011,10.0,6,47.0,30,0.0,2.0
8.0,-7.0,39.0,1016,10.0,16,52.0,23,0.0,2.0
8.0,-6.0,37.0,1012,,8,42.0,312,0.0,
9.0,1.0,57.0,999,10.0,21,60.0,295,0.0,4.0
4.0,-4.0,56.0,1007,10.0,14,53.0,356,0.0,3.0
10.0,-1.0,48.0,1014,10.0,23,53.0,266,0.0,2.0
10.0,1.0,56.0,1016,10.0,8,,313,0.0,4.0
11.0,1.0,49.0,1013,10.0,26,71.0,279,0.0,3.0
12.0,4.0,59.0,1012,10.0,29,60.0,251,0.0,5.0
13.0,4.0,54.0,1017,10.0,13,,296,0.0,2.0
13.0,4.0,55.0,1019,10.0,8,34.0,74,0.0,4.0
11.0,4.0,63.0,1016,10.0,14,63.0,240,0.0,3.0
8.0,-2.0,52.0,1023,10.0,6,35.0,327,0.0,1.0
12.0,2.0,51.0,1027,10.0,10,48.0,16,0.0,2.0
14.0,4.0,53.0,1027,10.0,8,27.0,25,0.0,1.0
16.0,-3.0,32.0,1022,,10,29.0,30,0.0,
15.0,-4.0,26.0,1019,,8,,20,0.0,
14.0,1.0,42.0,1015,10.0,8,27.0,265,0.0,1.0
14.0,-1.0,37.0,1006,10.0,8,35.0,299,0.0,2.0
14.0,7.0,64.0,1001,9.0,18,63.0,208,0.0,5.0
12.0,7.0,81.0,1002,9.0,23,60.0,191,0.0,6.0
14.0,11.0,81.0,999,9.0,23,61.0,204,0.0,6.0
13.0,8.0,75.0,997,10.0,19,76.0,195,0.0,4.0
9.0,3.0,66.0,1005,10.0,24,55.0,346,0.0,5.0
8.0,-1.0,57.0,1017,10.0,6,,296,0.0,2.0
10.0,3.0,62.0,1020,10.0,14,58.0,226,0.0,2.0
10.0,1.0,54.0,1022,10.0,11,,62,0.0,2.0
11.0,1.0,51.0,1020,,6,,356,0.0,
14.0,4.0,56.0,1013,10.0,10,63.0,226,0.0,4.0
11.0,6.0,72.0,1004,10.0,23,64.0,241,0.0,4.0
10.0,6.0,79.0,996,9.0,26,82.0,220,0.0,5.0
10.0,7.0,83.0,1000,10.0,19,84.0,192,0.0,5.0
11.0,5.0,74.0,1000,10.0,19,82.0,231,0.0,6.0
12.0,3.0,57.0,1010,10.0,21,45.0,268,0.0,3.0
13.0,4.0,53.0,1017,10.0,19,42.0,279,0.0,4.0
14.0,8.0,66.0,1022,10.0,6,,226,0.0,3.0
16.0,8.0,59.0,1027,10.0,5,39.0,237,0.0,5.0
18.0,7.0,51.0,1027,10.0,8,34.0,321,0.0,2.0
19.0,6.0,48.0,1023,10.0,5,,345,0.0,3.0
19.0,7.0,50.0,1020,10.0,6,40.0,262,0.0,6.0
18.0,4.0,45.0,1014,10.0,13,48.0,265,0.0,3.0
12.0,2.0,45.0,1010,10.0,13,52.0,238,0.0,1.0
13.0,-1.0,40.0,1009,10.0,16,45.0,279,0.0,1.0
12.0,-1.0,42.0,1013,10.0,6,48.0,268,0.0,1.0
16.0,3.0,48.0,1018,10.0,5,,335,0.0,3.0
18.0,5.0,43.0,1020,,6,,24,0.0,
19.0,7.0,47.0,1019,10.0,6,39.0,323,0.0,4.0
20.0,8.0,50.0,1019,10.0,8,29.0,2,0.0,2.0
20.0,8.0,48.0,1016,10.0,5,45.0,5,0.0,5.0
18.0,8.0,51.0,1013,10.0,8,,128,0.0,5.0
14.0,12.0,89.0,1012,9.0,8,,55,0.0,6.0
14.0,11.0,80.0,1008,9.0,6,,123,0.0,6.0
11.0,9.0,87.0,1007,9.0,6,,360,0.0,6.0
16.0,7.0,63.0,1011,10.0,14,45.0,23,0.0,4.0
14.0,7.0,62.0,1015,10.0,8,29.0,315,0.0,3.0
16.0,9.0,73.0,1014,10.0,8,52.0,217,0.0,5.0
16.0,8.0,68.0,1013,10.0,13,64.0,210,0.0,5.0
14.0,6.0,56.0,1012,10.0,18,50.0,222,0.0,4.0
